npz_path,audio_path,dataset,singer_id,technique,n_frames
ml_new/data/extracted_pyin/vocalset/vocalset_000558.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/belt/f4_arpeggios_belt_u.wav,vocalset,female4,belt,512
ml_new/data/extracted_pyin/vocalset/vocalset_000564.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_a.wav,vocalset,female4,fast_forte,327
ml_new/data/extracted_pyin/vocalset/vocalset_000565.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_e.wav,vocalset,female4,fast_forte,327
ml_new/data/extracted_pyin/vocalset/vocalset_000562.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/breathy/f4_arpeggios_breathy_o.wav,vocalset,female4,breathy,567
ml_new/data/extracted_pyin/vocalset/vocalset_000560.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/breathy/f4_arpeggios_breathy_e.wav,vocalset,female4,breathy,644
ml_new/data/extracted_pyin/vocalset/vocalset_000561.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/breathy/f4_arpeggios_breathy_i.wav,vocalset,female4,breathy,626
ml_new/data/extracted_pyin/vocalset/vocalset_000567.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_o.wav,vocalset,female4,fast_forte,349
ml_new/data/extracted_pyin/vocalset/vocalset_000563.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/breathy/f4_arpeggios_breathy_u.wav,vocalset,female4,breathy,614
ml_new/data/extracted_pyin/vocalset/vocalset_000566.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_i.wav,vocalset,female4,fast_forte,392
ml_new/data/extracted_pyin/vocalset/vocalset_000570.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_f_fast_forte_e.wav,vocalset,female4,fast_forte,295
ml_new/data/extracted_pyin/vocalset/vocalset_000569.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_f_fast_forte_a.wav,vocalset,female4,fast_forte,346
ml_new/data/extracted_pyin/vocalset/vocalset_000571.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_f_fast_forte_i.wav,vocalset,female4,fast_forte,326
ml_new/data/extracted_pyin/vocalset/vocalset_000568.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_c_fast_forte_u.wav,vocalset,female4,fast_forte,403
ml_new/data/extracted_pyin/vocalset/vocalset_000574.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_c_fast_piano_a.wav,vocalset,female4,fast_piano,316
ml_new/data/extracted_pyin/vocalset/vocalset_000572.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_f_fast_forte_o.wav,vocalset,female4,fast_forte,367
ml_new/data/extracted_pyin/vocalset/vocalset_000573.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_forte/f4_arpeggios_f_fast_forte_u.wav,vocalset,female4,fast_forte,356
ml_new/data/extracted_pyin/vocalset/vocalset_000576.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_c_fast_piano_i.wav,vocalset,female4,fast_piano,305
ml_new/data/extracted_pyin/vocalset/vocalset_000577.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_c_fast_piano_o.wav,vocalset,female4,fast_piano,338
ml_new/data/extracted_pyin/vocalset/vocalset_000579.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_f_fast_piano_a.wav,vocalset,female4,fast_piano,224
ml_new/data/extracted_pyin/vocalset/vocalset_000575.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_c_fast_piano_e.wav,vocalset,female4,fast_piano,360
ml_new/data/extracted_pyin/vocalset/vocalset_000578.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_c_fast_piano_u.wav,vocalset,female4,fast_piano,305
ml_new/data/extracted_pyin/vocalset/vocalset_000580.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_f_fast_piano_e.wav,vocalset,female4,fast_piano,295
ml_new/data/extracted_pyin/vocalset/vocalset_000581.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_f_fast_piano_i.wav,vocalset,female4,fast_piano,367
ml_new/data/extracted_pyin/vocalset/vocalset_000582.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_f_fast_piano_o.wav,vocalset,female4,fast_piano,326
ml_new/data/extracted_pyin/vocalset/vocalset_000583.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/fast_piano/f4_arpeggios_f_fast_piano_u.wav,vocalset,female4,fast_piano,346
ml_new/data/extracted_pyin/vocalset/vocalset_000586.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/lip_trill/f4_arpeggios_lip_trill_i.wav,vocalset,female4,lip_trill,581
ml_new/data/extracted_pyin/vocalset/vocalset_000588.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/lip_trill/f4_arpeggios_lip_trill_u.wav,vocalset,female4,lip_trill,562
ml_new/data/extracted_pyin/vocalset/vocalset_000587.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/lip_trill/f4_arpeggios_lip_trill_o.wav,vocalset,female4,lip_trill,581
ml_new/data/extracted_pyin/vocalset/vocalset_000584.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/lip_trill/f4_arpeggios_lip_trill_a.wav,vocalset,female4,lip_trill,698
ml_new/data/extracted_pyin/vocalset/vocalset_000585.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/lip_trill/f4_arpeggios_lip_trill_e.wav,vocalset,female4,lip_trill,671
ml_new/data/extracted_pyin/vocalset/vocalset_000589.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_c_slow_forte_a.wav,vocalset,female4,slow_forte,650
ml_new/data/extracted_pyin/vocalset/vocalset_000592.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_c_slow_forte_o.wav,vocalset,female4,slow_forte,635
ml_new/data/extracted_pyin/vocalset/vocalset_000591.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_c_slow_forte_i.wav,vocalset,female4,slow_forte,665
ml_new/data/extracted_pyin/vocalset/vocalset_000590.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_c_slow_forte_e.wav,vocalset,female4,slow_forte,756
ml_new/data/extracted_pyin/vocalset/vocalset_000593.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_c_slow_forte_u.wav,vocalset,female4,slow_forte,741
ml_new/data/extracted_pyin/vocalset/vocalset_000594.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_f_slow_forte_a.wav,vocalset,female4,slow_forte,719
ml_new/data/extracted_pyin/vocalset/vocalset_000595.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_f_slow_forte_e.wav,vocalset,female4,slow_forte,719
ml_new/data/extracted_pyin/vocalset/vocalset_000597.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_f_slow_forte_o.wav,vocalset,female4,slow_forte,703
ml_new/data/extracted_pyin/vocalset/vocalset_000596.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_f_slow_forte_i.wav,vocalset,female4,slow_forte,719
ml_new/data/extracted_pyin/vocalset/vocalset_000598.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_forte/f4_arpeggios_f_slow_forte_u.wav,vocalset,female4,slow_forte,673
ml_new/data/extracted_pyin/vocalset/vocalset_000599.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_c_slow_piano_a.wav,vocalset,female4,slow_piano,635
ml_new/data/extracted_pyin/vocalset/vocalset_000600.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_c_slow_piano_e.wav,vocalset,female4,slow_piano,620
ml_new/data/extracted_pyin/vocalset/vocalset_000601.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_c_slow_piano_i.wav,vocalset,female4,slow_piano,590
ml_new/data/extracted_pyin/vocalset/vocalset_000602.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_c_slow_piano_o.wav,vocalset,female4,slow_piano,711
ml_new/data/extracted_pyin/vocalset/vocalset_000603.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_c_slow_piano_u.wav,vocalset,female4,slow_piano,665
ml_new/data/extracted_pyin/vocalset/vocalset_000604.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_f_slow_piano_a.wav,vocalset,female4,slow_piano,596
ml_new/data/extracted_pyin/vocalset/vocalset_000607.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_f_slow_piano_o.wav,vocalset,female4,slow_piano,566
ml_new/data/extracted_pyin/vocalset/vocalset_000606.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_f_slow_piano_i.wav,vocalset,female4,slow_piano,596
ml_new/data/extracted_pyin/vocalset/vocalset_000605.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_f_slow_piano_e.wav,vocalset,female4,slow_piano,612
ml_new/data/extracted_pyin/vocalset/vocalset_000608.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/slow_piano/f4_arpeggios_f_slow_piano_u.wav,vocalset,female4,slow_piano,627
ml_new/data/extracted_pyin/vocalset/vocalset_000609.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/straight/arpeggios_straight_a.wav,vocalset,female4,straight,656
ml_new/data/extracted_pyin/vocalset/vocalset_000611.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/straight/arpeggios_straight_i.wav,vocalset,female4,straight,601
ml_new/data/extracted_pyin/vocalset/vocalset_000610.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/straight/arpeggios_straight_e.wav,vocalset,female4,straight,674
ml_new/data/extracted_pyin/vocalset/vocalset_000612.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/straight/arpeggios_straight_o.wav,vocalset,female4,straight,610
ml_new/data/extracted_pyin/vocalset/vocalset_000613.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/straight/arpeggios_straight_u.wav,vocalset,female4,straight,638
ml_new/data/extracted_pyin/vocalset/vocalset_000614.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_a.wav,vocalset,female4,vibrato,601
ml_new/data/extracted_pyin/vocalset/vocalset_000616.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_i.wav,vocalset,female4,vibrato,630
ml_new/data/extracted_pyin/vocalset/vocalset_000615.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_e.wav,vocalset,female4,vibrato,601
ml_new/data/extracted_pyin/vocalset/vocalset_000617.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_o.wav,vocalset,female4,vibrato,637
ml_new/data/extracted_pyin/vocalset/vocalset_000618.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vibrato/f4_arpeggios_vibrato_u.wav,vocalset,female4,vibrato,693
ml_new/data/extracted_pyin/vocalset/vocalset_000619.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vocal_fry/f4_arpeggios_vocal_fry_a.wav,vocalset,female4,vocal_fry,689
ml_new/data/extracted_pyin/vocalset/vocalset_000621.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vocal_fry/f4_arpeggios_vocal_fry_i.wav,vocalset,female4,vocal_fry,681
ml_new/data/extracted_pyin/vocalset/vocalset_000622.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vocal_fry/f4_arpeggios_vocal_fry_o.wav,vocalset,female4,vocal_fry,649
ml_new/data/extracted_pyin/vocalset/vocalset_000620.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vocal_fry/f4_arpeggios_vocal_fry_e.wav,vocalset,female4,vocal_fry,934
ml_new/data/extracted_pyin/vocalset/vocalset_000623.npz,ml/data/raw/vocalset/FULL/female4/arpeggios/vocal_fry/f4_arpeggios_vocal_fry_u.wav,vocalset,female4,vocal_fry,784
ml_new/data/extracted_pyin/vocalset/vocalset_000624.npz,ml/data/raw/vocalset/FULL/female4/excerpts/spoken/f4_row_spoken.wav,vocalset,female4,spoken,1030
ml_new/data/extracted_pyin/vocalset/vocalset_000627.npz,ml/data/raw/vocalset/FULL/female4/excerpts/straight/f4_row_straight.wav,vocalset,female4,straight,1031
ml_new/data/extracted_pyin/vocalset/vocalset_000630.npz,ml/data/raw/vocalset/FULL/female4/excerpts/vibrato/f4_row_vibrato.wav,vocalset,female4,vibrato,1018
ml_new/data/extracted_pyin/vocalset/vocalset_000631.npz,ml/data/raw/vocalset/FULL/female4/long_tones/forte/f4_long_forte_a.wav,vocalset,female4,forte,1114
ml_new/data/extracted_pyin/vocalset/vocalset_000632.npz,ml/data/raw/vocalset/FULL/female4/long_tones/forte/f4_long_forte_e.wav,vocalset,female4,forte,1150
ml_new/data/extracted_pyin/vocalset/vocalset_000633.npz,ml/data/raw/vocalset/FULL/female4/long_tones/forte/f4_long_forte_i.wav,vocalset,female4,forte,1067
ml_new/data/extracted_pyin/vocalset/vocalset_000636.npz,ml/data/raw/vocalset/FULL/female4/long_tones/inhaled/f4_long_inhaled_a.wav,vocalset,female4,inhaled,558
ml_new/data/extracted_pyin/vocalset/vocalset_000637.npz,ml/data/raw/vocalset/FULL/female4/long_tones/inhaled/f4_long_inhaled_e.wav,vocalset,female4,inhaled,458
ml_new/data/extracted_pyin/vocalset/vocalset_000626.npz,ml/data/raw/vocalset/FULL/female4/excerpts/straight/f4_dona_straight.wav,vocalset,female4,straight,1983
ml_new/data/extracted_pyin/vocalset/vocalset_000638.npz,ml/data/raw/vocalset/FULL/female4/long_tones/inhaled/f4_long_inhaled_i.wav,vocalset,female4,inhaled,469
ml_new/data/extracted_pyin/vocalset/vocalset_000629.npz,ml/data/raw/vocalset/FULL/female4/excerpts/vibrato/f4_dona_vibrato.wav,vocalset,female4,vibrato,1937
ml_new/data/extracted_pyin/vocalset/vocalset_000634.npz,ml/data/raw/vocalset/FULL/female4/long_tones/forte/f4_long_forte_o.wav,vocalset,female4,forte,1114
ml_new/data/extracted_pyin/vocalset/vocalset_000639.npz,ml/data/raw/vocalset/FULL/female4/long_tones/inhaled/f4_long_inhaled_o.wav,vocalset,female4,inhaled,479
ml_new/data/extracted_pyin/vocalset/vocalset_000635.npz,ml/data/raw/vocalset/FULL/female4/long_tones/forte/f4_long_forte_u.wav,vocalset,female4,forte,1221
ml_new/data/extracted_pyin/vocalset/vocalset_000640.npz,ml/data/raw/vocalset/FULL/female4/long_tones/inhaled/f4_long_inhaled_u.wav,vocalset,female4,inhaled,495
ml_new/data/extracted_pyin/vocalset/vocalset_000642.npz,ml/data/raw/vocalset/FULL/female4/long_tones/messa/f4_long_messa_e.wav,vocalset,female4,messa,1195
ml_new/data/extracted_pyin/vocalset/vocalset_000643.npz,ml/data/raw/vocalset/FULL/female4/long_tones/messa/f4_long_messa_o.wav,vocalset,female4,messa,1146
ml_new/data/extracted_pyin/vocalset/vocalset_000641.npz,ml/data/raw/vocalset/FULL/female4/long_tones/messa/f4_long_messa_a.wav,vocalset,female4,messa,1219
ml_new/data/extracted_pyin/vocalset/vocalset_000645.npz,ml/data/raw/vocalset/FULL/female4/long_tones/pp/f4_long_pp_a.wav,vocalset,female4,pp,1095
ml_new/data/extracted_pyin/vocalset/vocalset_000644.npz,ml/data/raw/vocalset/FULL/female4/long_tones/messa/f4_long_messa_u.wav,vocalset,female4,messa,1146
ml_new/data/extracted_pyin/vocalset/vocalset_000646.npz,ml/data/raw/vocalset/FULL/female4/long_tones/pp/f4_long_pp_e.wav,vocalset,female4,pp,1138
ml_new/data/extracted_pyin/vocalset/vocalset_000647.npz,ml/data/raw/vocalset/FULL/female4/long_tones/pp/f4_long_pp_i.wav,vocalset,female4,pp,1192
ml_new/data/extracted_pyin/vocalset/vocalset_000648.npz,ml/data/raw/vocalset/FULL/female4/long_tones/pp/f4_long_pp_o.wav,vocalset,female4,pp,1117
ml_new/data/extracted_pyin/vocalset/vocalset_000628.npz,ml/data/raw/vocalset/FULL/female4/excerpts/vibrato/f4_caro_vibrato.wav,vocalset,female4,vibrato,3806
ml_new/data/extracted_pyin/vocalset/vocalset_000625.npz,ml/data/raw/vocalset/FULL/female4/excerpts/straight/f4_caro_straight.wav,vocalset,female4,straight,4119
ml_new/data/extracted_pyin/vocalset/vocalset_000650.npz,ml/data/raw/vocalset/FULL/female4/long_tones/straight/f4_long_straight_a.wav,vocalset,female4,straight,1116
ml_new/data/extracted_pyin/vocalset/vocalset_000651.npz,ml/data/raw/vocalset/FULL/female4/long_tones/straight/f4_long_straight_e.wav,vocalset,female4,straight,1204
ml_new/data/extracted_pyin/vocalset/vocalset_000653.npz,ml/data/raw/vocalset/FULL/female4/long_tones/straight/f4_long_straight_o.wav,vocalset,female4,straight,1116
ml_new/data/extracted_pyin/vocalset/vocalset_000652.npz,ml/data/raw/vocalset/FULL/female4/long_tones/straight/f4_long_straight_i.wav,vocalset,female4,straight,1182
ml_new/data/extracted_pyin/vocalset/vocalset_000649.npz,ml/data/raw/vocalset/FULL/female4/long_tones/pp/f4_long_pp_u.wav,vocalset,female4,pp,1289
ml_new/data/extracted_pyin/vocalset/vocalset_000654.npz,ml/data/raw/vocalset/FULL/female4/long_tones/straight/f4_long_straight_u.wav,vocalset,female4,straight,1204
ml_new/data/extracted_pyin/vocalset/vocalset_000655.npz,ml/data/raw/vocalset/FULL/female4/long_tones/trillo/f4_long_trillo_a.wav,vocalset,female4,trillo,1108
ml_new/data/extracted_pyin/vocalset/vocalset_000656.npz,ml/data/raw/vocalset/FULL/female4/long_tones/trillo/f4_long_trillo_e.wav,vocalset,female4,trillo,1129
ml_new/data/extracted_pyin/vocalset/vocalset_000657.npz,ml/data/raw/vocalset/FULL/female4/long_tones/trillo/f4_long_trillo_i.wav,vocalset,female4,trillo,1067
ml_new/data/extracted_pyin/vocalset/vocalset_000658.npz,ml/data/raw/vocalset/FULL/female4/long_tones/trillo/f4_long_trillo_o.wav,vocalset,female4,trillo,901
ml_new/data/extracted_pyin/vocalset/vocalset_000660.npz,ml/data/raw/vocalset/FULL/female4/scales/belt/f4_scales_belt_a.wav,vocalset,female4,belt,648
ml_new/data/extracted_pyin/vocalset/vocalset_000661.npz,ml/data/raw/vocalset/FULL/female4/scales/belt/f4_scales_belt_e.wav,vocalset,female4,belt,658
ml_new/data/extracted_pyin/vocalset/vocalset_000662.npz,ml/data/raw/vocalset/FULL/female4/scales/belt/f4_scales_belt_i.wav,vocalset,female4,belt,648
ml_new/data/extracted_pyin/vocalset/vocalset_000663.npz,ml/data/raw/vocalset/FULL/female4/scales/belt/f4_scales_belt_o.wav,vocalset,female4,belt,663
ml_new/data/extracted_pyin/vocalset/vocalset_000664.npz,ml/data/raw/vocalset/FULL/female4/scales/belt/f4_scales_belt_u.wav,vocalset,female4,belt,677
ml_new/data/extracted_pyin/vocalset/vocalset_000659.npz,ml/data/raw/vocalset/FULL/female4/long_tones/trillo/f4_long_trillo_u.wav,vocalset,female4,trillo,963
ml_new/data/extracted_pyin/vocalset/vocalset_000672.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_i.wav,vocalset,female4,fast_forte,355
ml_new/data/extracted_pyin/vocalset/vocalset_000670.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_a.wav,vocalset,female4,fast_forte,399
ml_new/data/extracted_pyin/vocalset/vocalset_000671.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_e.wav,vocalset,female4,fast_forte,388
ml_new/data/extracted_pyin/vocalset/vocalset_000673.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_o.wav,vocalset,female4,fast_forte,399
ml_new/data/extracted_pyin/vocalset/vocalset_000674.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_forte/f4_scales_c_fast_forte_u.wav,vocalset,female4,fast_forte,383
ml_new/data/extracted_pyin/vocalset/vocalset_000666.npz,ml/data/raw/vocalset/FULL/female4/scales/breathy/f4_scales_breathy_e.wav,vocalset,female4,breathy,1092
ml_new/data/extracted_pyin/vocalset/vocalset_000676.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_e.wav,vocalset,female4,fast_piano,282
ml_new/data/extracted_pyin/vocalset/vocalset_000665.npz,ml/data/raw/vocalset/FULL/female4/scales/breathy/f4_scales_breathy_a.wav,vocalset,female4,breathy,1186
ml_new/data/extracted_pyin/vocalset/vocalset_000675.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_a.wav,vocalset,female4,fast_piano,369
ml_new/data/extracted_pyin/vocalset/vocalset_000677.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_i.wav,vocalset,female4,fast_piano,358
ml_new/data/extracted_pyin/vocalset/vocalset_000667.npz,ml/data/raw/vocalset/FULL/female4/scales/breathy/f4_scales_breathy_i.wav,vocalset,female4,breathy,1024
ml_new/data/extracted_pyin/vocalset/vocalset_000678.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_o.wav,vocalset,female4,fast_piano,328
ml_new/data/extracted_pyin/vocalset/vocalset_000669.npz,ml/data/raw/vocalset/FULL/female4/scales/breathy/f4_scales_breathy_u.wav,vocalset,female4,breathy,947
ml_new/data/extracted_pyin/vocalset/vocalset_000668.npz,ml/data/raw/vocalset/FULL/female4/scales/breathy/f4_scales_breathy_o.wav,vocalset,female4,breathy,981
ml_new/data/extracted_pyin/vocalset/vocalset_000679.npz,ml/data/raw/vocalset/FULL/female4/scales/fast_piano/f4_scales_c_fast_piano_u.wav,vocalset,female4,fast_piano,353
ml_new/data/extracted_pyin/vocalset/vocalset_000680.npz,ml/data/raw/vocalset/FULL/female4/scales/lip_trill/f4_scales_lip_trill_a.wav,vocalset,female4,lip_trill,760
ml_new/data/extracted_pyin/vocalset/vocalset_000681.npz,ml/data/raw/vocalset/FULL/female4/scales/lip_trill/f4_scales_lip_trill_e.wav,vocalset,female4,lip_trill,768
ml_new/data/extracted_pyin/vocalset/vocalset_000683.npz,ml/data/raw/vocalset/FULL/female4/scales/lip_trill/f4_scales_lip_trill_o.wav,vocalset,female4,lip_trill,688
ml_new/data/extracted_pyin/vocalset/vocalset_000682.npz,ml/data/raw/vocalset/FULL/female4/scales/lip_trill/f4_scales_lip_trill_i.wav,vocalset,female4,lip_trill,768
ml_new/data/extracted_pyin/vocalset/vocalset_000684.npz,ml/data/raw/vocalset/FULL/female4/scales/lip_trill/f4_scales_lip_trill_u.wav,vocalset,female4,lip_trill,736
ml_new/data/extracted_pyin/vocalset/vocalset_000687.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_i.wav,vocalset,female4,slow_forte,1183
ml_new/data/extracted_pyin/vocalset/vocalset_000685.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_a.wav,vocalset,female4,slow_forte,1293
ml_new/data/extracted_pyin/vocalset/vocalset_000686.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_e.wav,vocalset,female4,slow_forte,1268
ml_new/data/extracted_pyin/vocalset/vocalset_000688.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_o.wav,vocalset,female4,slow_forte,1280
ml_new/data/extracted_pyin/vocalset/vocalset_000689.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_forte/f4_scales_c_slow_forte_u.wav,vocalset,female4,slow_forte,1256
ml_new/data/extracted_pyin/vocalset/vocalset_000690.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_a.wav,vocalset,female4,slow_piano,1268
ml_new/data/extracted_pyin/vocalset/vocalset_000691.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_e.wav,vocalset,female4,slow_piano,1208
ml_new/data/extracted_pyin/vocalset/vocalset_000692.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_i.wav,vocalset,female4,slow_piano,1268
ml_new/data/extracted_pyin/vocalset/vocalset_000694.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_u.wav,vocalset,female4,slow_piano,1256
ml_new/data/extracted_pyin/vocalset/vocalset_000695.npz,ml/data/raw/vocalset/FULL/female4/scales/straight/scales_straight_a.wav,vocalset,female4,straight,715
ml_new/data/extracted_pyin/vocalset/vocalset_000693.npz,ml/data/raw/vocalset/FULL/female4/scales/slow_piano/f4_scales_c_slow_piano_o.wav,vocalset,female4,slow_piano,1293
ml_new/data/extracted_pyin/vocalset/vocalset_000697.npz,ml/data/raw/vocalset/FULL/female4/scales/straight/scales_straight_i.wav,vocalset,female4,straight,730
ml_new/data/extracted_pyin/vocalset/vocalset_000696.npz,ml/data/raw/vocalset/FULL/female4/scales/straight/scales_straight_e.wav,vocalset,female4,straight,730
ml_new/data/extracted_pyin/vocalset/vocalset_000699.npz,ml/data/raw/vocalset/FULL/female4/scales/straight/scales_straight_u.wav,vocalset,female4,straight,700
ml_new/data/extracted_pyin/vocalset/vocalset_000698.npz,ml/data/raw/vocalset/FULL/female4/scales/straight/scales_straight_o.wav,vocalset,female4,straight,746
ml_new/data/extracted_pyin/vocalset/vocalset_000700.npz,ml/data/raw/vocalset/FULL/female4/scales/vibrato/f4_scales_vibrato_a.wav,vocalset,female4,vibrato,692
ml_new/data/extracted_pyin/vocalset/vocalset_000701.npz,ml/data/raw/vocalset/FULL/female4/scales/vibrato/f4_scales_vibrato_e.wav,vocalset,female4,vibrato,679
ml_new/data/extracted_pyin/vocalset/vocalset_000702.npz,ml/data/raw/vocalset/FULL/female4/scales/vibrato/f4_scales_vibrato_i.wav,vocalset,female4,vibrato,649
ml_new/data/extracted_pyin/vocalset/vocalset_000703.npz,ml/data/raw/vocalset/FULL/female4/scales/vibrato/f4_scales_vibrato_o.wav,vocalset,female4,vibrato,667
ml_new/data/extracted_pyin/vocalset/vocalset_000704.npz,ml/data/raw/vocalset/FULL/female4/scales/vibrato/f4_scales_vibrato_u.wav,vocalset,female4,vibrato,673
ml_new/data/extracted_pyin/vocalset/vocalset_000706.npz,ml/data/raw/vocalset/FULL/female4/scales/vocal_fry/f4_scales_vocal_fry_e.wav,vocalset,female4,vocal_fry,1008
ml_new/data/extracted_pyin/vocalset/vocalset_000707.npz,ml/data/raw/vocalset/FULL/female4/scales/vocal_fry/f4_scales_vocal_fry_i.wav,vocalset,female4,vocal_fry,1022
ml_new/data/extracted_pyin/vocalset/vocalset_000705.npz,ml/data/raw/vocalset/FULL/female4/scales/vocal_fry/f4_scales_vocal_fry_a.wav,vocalset,female4,vocal_fry,1079
